initiator_role,metadata,app_version,initiator,session_id,ip_address,previous_hash,event_type,feature,action,user_agent,hash,status,id,created_date,updated_date,created_by_id,is_sample
"system","{""count"":500}","2025.5","System","sess_1771627142026_kizojxfhw","","","EXPORT_DATA","AuditLog","Exported audit logs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","227c2bee0a9e44a4e5375efafeec17956df3a64945fdff7c277fe073291546a4","SUCCESS","6998e4e3f816eba8f8ef66e8","2026-02-20T22:49:07.261000","2026-02-20T22:49:07.261000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3a3e2e5c0b96246f60127e05d486f45fcaa85c9e9f92f67d67fa4b3edbb20af5","AUTHORIZED","6998e3ae126e44b97a21ff9d","2026-02-20T22:43:58.091000","2026-02-20T22:43:58.091000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d45d81257a78e957d3a21b839dcde2abfadd34233c69ff00d6a6e077b70944b3","AUTHORIZED","6998e3ad059d897da89ebcfe","2026-02-20T22:43:57.798000","2026-02-20T22:43:57.798000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","b244e89854fb8a7fc315870f276bde64ed7c5cd74d3e6f3782afe7536269dc5a","AUTHORIZED","6998e3ac7867bef1e809a495","2026-02-20T22:43:56.946000","2026-02-20T22:43:56.946000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","2f42ee85d45dd1117e41f2c65f6800216d2d357c5c4f8266ff9a84fee5131cfe","AUTHORIZED","6998e3ac392789a71a22c803","2026-02-20T22:43:56.421000","2026-02-20T22:43:56.421000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4a1286d13da23182b295487c500fec9c5ea668ed68f81ed7d7ee5b7de77de46f","AUTHORIZED","6998e3acaf00f45d8dfc69ae","2026-02-20T22:43:56.174000","2026-02-20T22:43:56.174000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e642984f10c683d978b6a370f7493746bb8fab2a979a219151ff63019fdb9edc","AUTHORIZED","6998e3abc0a6f2d5f8bf2101","2026-02-20T22:43:55.635000","2026-02-20T22:43:55.635000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","201939f6976d17363e437aa76bad19f3b15a4f793b91391781851c17e248ae0f","AUTHORIZED","6998e3ab21948814948d539f","2026-02-20T22:43:55.464000","2026-02-20T22:43:55.464000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","457ab9980a0c0a17f772ceee80f7c88deeec2aa94b407ac1186dd1e8ea40198a","AUTHORIZED","6998e3ab0714055a6fd35be7","2026-02-20T22:43:55.271000","2026-02-20T22:43:55.271000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","20b1bc8ed5d4eb1d68842a9ed77f354d68c61ab87b438765f0238174f551137d","AUTHORIZED","6998e3aa85751af343522ff5","2026-02-20T22:43:54.842000","2026-02-20T22:43:54.842000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1ea22acd9a4ec3e69311e22d3b07c25c9475639942ae0ce36de2afc8d1d05d60","AUTHORIZED","6998e3aa16c9a0b2f9f77259","2026-02-20T22:43:54.369000","2026-02-20T22:43:54.369000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","991f9119d5f5516545ee0ad02194c65e62ba6c0b0a0eae82659c0cea87edfd0c","AUTHORIZED","6998e3a9c8a74d04674a2e52","2026-02-20T22:43:53.768000","2026-02-20T22:43:53.768000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","698a02e1e2ebdcba755b318420102b8176adc1ffa03f6b6381db30970f8e9166","AUTHORIZED","6998e3a83880468b2dd89f40","2026-02-20T22:43:52.997000","2026-02-20T22:43:52.997000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","fffbe062e590222862d9d3e4d3e7167f85d4a9fa76958f3f2eb06055e4289897","AUTHORIZED","6998e3a7df10ba0473645954","2026-02-20T22:43:51.064000","2026-02-20T22:43:51.064000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","3acd39c78c6e76ba773363df2b4c995afe010ad5d5bed27dd39616d3710dc5da","AUTHORIZED","6998e3a3b5c7f5cb4543456b","2026-02-20T22:43:47.881000","2026-02-20T22:43:47.881000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","872895f9148c1764efb52e92f6e8e37df8a5eb75e8dd115b2c57cedf5107fe11","AUTHORIZED","6998e3a3e2922bf4bdebf652","2026-02-20T22:43:47.616000","2026-02-20T22:43:47.616000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","bd64f0228f8d03e189c4918c0555984ef0765f8cbf51dd56ba8cbe6bb03b8077","AUTHORIZED","6998e3a365768724e0e27c64","2026-02-20T22:43:47.407000","2026-02-20T22:43:47.407000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c79289f026df7929cafb726a544bd14cbc4e09263fd3128ea8995f60ce8ec12b","AUTHORIZED","6998e3a3795d5a8675ebe730","2026-02-20T22:43:47.222000","2026-02-20T22:43:47.222000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a06f23b966fcc59d51c91f2f4526505f63cf6dcfebfdf729de0d94cf07c41d94","AUTHORIZED","6998e3a22e8f8e1ed304d153","2026-02-20T22:43:46.979000","2026-02-20T22:43:46.979000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","05bd2d7bbd27ec5f36c37edab7eb5c770c1e81ad159778ec871e4a5f33b5b036","AUTHORIZED","6998e3a216a725a2e874beec","2026-02-20T22:43:46.796000","2026-02-20T22:43:46.796000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","be1041c32ee19bc24c8fac226f13f3d249e02128cf3507b658a2caaf262d9e70","AUTHORIZED","6998e3a21b9b525909123ddd","2026-02-20T22:43:46.576000","2026-02-20T22:43:46.576000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f0f37d5c0f990800a484d11b25379d55315cb7e115e91c2ae2d023a0b39c4b21","AUTHORIZED","6998e3a259f914a5ba7db7ef","2026-02-20T22:43:46.413000","2026-02-20T22:43:46.413000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4f65ac6001a39ea278d68f2dcb3ad137d094d7fbdab1ac6b5ca5bf065c02491a","AUTHORIZED","6998e3a223334ae269da573b","2026-02-20T22:43:46.081000","2026-02-20T22:43:46.081000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","59c0f6083d78a046d06b4cf6ba0d32277a85d23d226d1cdfd1c04617eba7821c","AUTHORIZED","6998e3a03bb62e5e82b5b25a","2026-02-20T22:43:44.709000","2026-02-20T22:43:44.709000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f4393d9a85fd4edc03fd7f18d0d534b90de6c30f3956439e6def09f569ccc654","AUTHORIZED","6998e3a06c8a8fad08cddb54","2026-02-20T22:43:44.222000","2026-02-20T22:43:44.222000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ee13e2846458e5122d069b746e0f19b0252b79ab47b281814337b86435c6feb6","AUTHORIZED","6998e39fecd81906e90f5015","2026-02-20T22:43:43.904000","2026-02-20T22:43:43.904000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a74772cd165f3d0714b6123fb097eeeec59a6067157890f23f60546534be7deb","AUTHORIZED","6998e39f81ece33afa0240d6","2026-02-20T22:43:43.223000","2026-02-20T22:43:43.223000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1f211c1b5c7c90b2060a72c1652ede218281fa7096cb8dd5affea720db81894d","AUTHORIZED","6998e39ff64ca73c774ed8cb","2026-02-20T22:43:43.043000","2026-02-20T22:43:43.043000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4d9131a2b4c2bcff06e664f1534334925d883c64959627bfe5169ef7d4970ccc","AUTHORIZED","6998e39ed0fb9a8a36745cfb","2026-02-20T22:43:42.816000","2026-02-20T22:43:42.816000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","cccffa300fc70e869b120e8068e6830bdda5c4032cb4d99445f72e0de0de4d03","AUTHORIZED","6998e39e334d8957c0788447","2026-02-20T22:43:42.628000","2026-02-20T22:43:42.628000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d6e980f33a68c8adc99dcf77b4d6705b25ac920cb450f2a59a034b732a5fbc63","AUTHORIZED","6998e39e17f64ec50a4c6e49","2026-02-20T22:43:42.416000","2026-02-20T22:43:42.416000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f2396e1100a2458f157e71aecd1b255ae915f86ecdf1386ee5edec9de15d0db4","AUTHORIZED","6998e39e1dd457cba5e46d5a","2026-02-20T22:43:42.245000","2026-02-20T22:43:42.245000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1c8303b6fb09b31eff1eba12ded3e12e8a48e6ae69becc2a7566761dd175377c","AUTHORIZED","6998e39ed9da3c6a205149a0","2026-02-20T22:43:42.057000","2026-02-20T22:43:42.057000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","44141a87931b4c073901e4f0d2b0179008523e03f94567de1bc42a3a6387f403","AUTHORIZED","6998e39d3880468b2dd89f25","2026-02-20T22:43:41.760000","2026-02-20T22:43:41.760000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","88461e92bac5181bf1af1e8cf06005d8db4d7214b8e6e9049cd1ff11eb426797","AUTHORIZED","6998e39d0ee379a290de7b83","2026-02-20T22:43:41.311000","2026-02-20T22:43:41.311000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","814090049d6fe031ea5ccb80794801df2c217f1d0dac34afcf37700119cb5200","AUTHORIZED","6998e39d6390f997d99fbaa7","2026-02-20T22:43:41.046000","2026-02-20T22:43:41.046000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","d3d69e2905def07f3fc3572a3117a1201e18d7913d93eb0b2924995572e8ca9e","AUTHORIZED","6998e39a11ed04c1212a6128","2026-02-20T22:43:38.335000","2026-02-20T22:43:38.335000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6a4662e8c434b3b3e83625cdc088b6aad359ae23e6ea134c7634df2856f33c67","AUTHORIZED","6998e399aa3dab967d5cb683","2026-02-20T22:43:37.143000","2026-02-20T22:43:37.143000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","39563b77815b610daaeee7e57d7bf682d70950e8ccc343afdd94df2ff8aac916","AUTHORIZED","6998e3987506d78560ee75f5","2026-02-20T22:43:36.939000","2026-02-20T22:43:36.939000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","71dbb4d8c87cbc7a681f96ef219722d7576dc5feb083c6db3258ba21d3914ea3","AUTHORIZED","6998e3987506d78560ee75f4","2026-02-20T22:43:36.715000","2026-02-20T22:43:36.715000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","0a55a7e0d44b6c827662fac45ca4a8ba771234f146fef56a1b3f717c5db981cf","AUTHORIZED","6998e398cea06dee27c5bf63","2026-02-20T22:43:36.492000","2026-02-20T22:43:36.492000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9501b9aca5d73d2017ff221efdb43c59e10add9c31629faa1bd1e25db17e2dc3","AUTHORIZED","6998e398735607f178d21894","2026-02-20T22:43:36.177000","2026-02-20T22:43:36.177000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f3d4666c03e5bb73487ab65b3fe76663ad7957a7949fdac7ea30d479cfbb08b4","AUTHORIZED","6998e397a22ef954dfd77d12","2026-02-20T22:43:35.854000","2026-02-20T22:43:35.854000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":500}","2025.5","User","sess_1771625723161_brz8285ih","","6001167a54ad4c482d6c0ed4119ef870d4ed6af2f0c6e53ab17ba28cd1fcbf96","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9f61e52af075dd5945557d6251cc86f28303ae795eadf6553ee353ce06a499ae","AUTHORIZED","6998e3967d9f773cbcc5762d","2026-02-20T22:43:34.061000","2026-02-20T22:43:34.061000","68dbfcb329e82d13ee45e2a3","false"
